sample_id,catalog_content,image_link,price
35557,"Item Name: 1883 Maison Routin - Strawberry Syrup - Made in France - Glass Bottle | 1 Liter (33.8 ounces)
Bullet Point 1: CREATIVELY VERSATILE: Our Strawberry gourmet syrup is a great addition to a variety of coffee, cocktails, as well as dessert creations. Use it to add a splash of exciting flavor to your favorite hot or iced drink and strawberry-themed recipes.
Bullet Point 2: 1883 STRAWBERRY SYRUP ASSETS: No preservatives, Non-GMO, 100% Cane Sugar, No high fructose corn syrup, Vegan, Kosher, Halal, Dairy-Free and Allergen-Free. 1 Liter 33.8 Fl Oz Glass Bottle.
Bullet Point 3: PURE, HIGH-QUALITY SYRUP: For over 135 years, Maison Routin has delivered quality flavored syrup. From the heart of the French Alps, 1883 syrups have the authentic, pure flavor and aromatic intensity that is achieved only with the purest ingredients.
Bullet Point 4: OUR LEGACY: Since its founding in 1883, Maison Routin has cultivated its expertise in syrup-making to craft the most true-to-nature flavors. The 1883 syrup line has cultivated more than 120 flavors to inspire your creativity in each drink.
Bullet Point 5: MADE IN FRANCE: All 1883 syrups are created in their all-natural birthplace, the French Alps. Combining the pure water of the Alps, the flavor of alpine plants, and French expertise, our syrups ensures the same quality and consistency worldwide.
Product Description: <p>For over a century, the creations of Maison Routin have been enlisted to craft unique and exciting syrups to liven up an array of beverages and desserts. Each of our syrups is created in an aromatic blending process that ensures the quality of flavor, scent, and texture in our products. Our syrups are made with unfiltered, untreated water from the French Alps, and we only use cane sugar to bring out the natural sweetness our gourmet syrups are known for. The exceptional purity, authenticity, and intensity of our syrups have taken Maison Routin to over 80 countries around the world. Continuing to flourish in its natural birthplace in the French Alps, our Strawberry syrups are certified: vegan, kosher and halal, and do not contain gluten, allergens, dairy, high fructose corn syrup, GMOs and preservatives. The 1883 experience is one that awakens the senses—making each sip a sip to remember.</p>
Value: 33.8
Unit: Fl Oz
",https://m.media-amazon.com/images/I/61utvqmJ+yL.jpg,15.58
36733,"Item Name: YORK Peppermint Patties Miniatures (Gluten-Free Dark Chocolate Covered Mint Candy), 12 Ounce Bags (Pack of 4)
Bullet Point 1: Get the sensation with the delicious combination of cool refreshing peppermint and smooth dark chocolate
Bullet Point 2: Great for sharing and snacking
Bullet Point 3: 70% less fat than the average of the leading chocolate candy brands
Bullet Point 4: Individually wrapped
Bullet Point 5: Qualify as Gluten Free using Standards proposed by FDA
Value: 48.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71y8OZnzUxL.jpg,4.44
37143,"Item Name: NOW Foods Dry Roasted & Salted Macadamia Nuts, 9-Ounce
Bullet Point 1: Non GMO Project Certified
Bullet Point 2: Source of FIber
Bullet Point 3: Gluten Free
Bullet Point 4: Paleo Friendly
Value: 9.0
Unit: ounce
",https://m.media-amazon.com/images/I/61cu4jEa64S.jpg,13.69
37313,"Item Name: Alto Grande Super Premium Coffee Ground 8.8 Ounces - 20 cans
Bullet Point 1: Twenty 8.8 ounce cans of Alto Grande Super Premium Puerto Rican Coffee (176 ounces total)
Bullet Point 2: Tasting profile: rare and exotic Puerto Rican coffee with full body chocolate undertones and a sweet pointed aroma
Bullet Point 3: Alto Grande, the coffee of Popes and Kings, elevates your coffee experience with an extraordinary aroma and intensity. Known as ""the very best"" because of its unique Arabica beans grown in ideal soil and climate conditions and processed to the most exact standards
Bullet Point 4: 100% Arabica Super Premium Ground Coffee
Bullet Point 5: Acclaimed in the Royal Courts of Europe and the Vatican in Rome, The Hacienda Alto Grande has been producing one of the world’s finest coffee since the early 19th century
Product Description: <p><b>Alto Grande Super Premium Coffee</b></p> <p>Alto Grande Super Premium Coffee is known as “the very best” because of its unique Arabica beans grown in ideal soil and climate conditions and processed to the most exact standards. The Hacienda Alto Grande was established in 1839 in the Buenos Aires and Santa Isabel sectors of Lares, Puerto Rico, and since the early 19th century has been producing one of the world’s finest coffee acclaimed in the Royal Courts of Europe and the Vatican in Rome.</p> <p>Alto Grande Arabica has the hard beans classification. Each Arabic tree only produces one pound of coffee a year; a limited production, but of an unsurpassable quality that makes our super premium coffee stand out – a coffee we safeguard very carefully from the time it is harvested until it is packed, keeping it as fresh as the same day it was roasted.</p> <p><b>Tasting profile:</b> Experts enthusiastically describe it as a “rare and exotic Puerto Rican coffee with full body chocolate undertones and a sweet pointed aroma”.</p>
Value: 176.0
Unit: Ounce
",https://m.media-amazon.com/images/I/91l6OWdw04L.jpg,18.99
39285,"Item Name: Pepper, Black Fine Grind - Certified Organic Fair Trade Certified, 16 oz,(Frontier) (Multi-Pack)8
Value: 128.0
Unit: Ounce
",https://m.media-amazon.com/images/I/51xDOJu24tL.jpg,31.26
40690,"Item Name: Jacobs Kronung Instant Coffee 7.05oz (200g) Kosher
Bullet Point 1: Jacobs
Bullet Point 2: Kronung
Bullet Point 3: Instant
Bullet Point 4: Coffee
Bullet Point 5: 7oz
Value: 7.05
Unit: Ounce
",https://m.media-amazon.com/images/I/71er+W+5lnL.jpg,18.785
41783,"Item Name: NOH Chinese BBQ Char Siu Seasoning
Bullet Point 1: Support Local Market
Bullet Point 2: The Perfect Choice
Bullet Point 3: Authentic and Delicious
Bullet Point 4: Fantastic Flavor
Bullet Point 5: Enjoy!
Product Description: Barbecue Seasonings
Value: 2.5
Unit: Ounce
",https://m.media-amazon.com/images/I/A1vh5XgLdqL.jpg,2.495
44636,"Item Name: NuGo Nutrition Fiber D'Lish Bar - Cinnamon Raisin 16 Bar(S)
Bullet Point 1: Product of United States of America
Bullet Point 2: Heart Healthy And Hunger Curbing
Bullet Point 3: Non-Gmo Project Verified
Value: 1.6
Unit: Ounce
",https://m.media-amazon.com/images/I/71WcxkRuCLL.jpg,24.79
45073,"Item Name: Doguet's Organic Long Grain White Rice 25lb
Bullet Point 1: Long Grain
Bullet Point 2: USDA Organic
Bullet Point 3: Kosher and Vegan
Bullet Point 4: Non-GMO
Bullet Point 5: Gluten Free
Product Description: Long grain rice has a long, slender kernel three to four times longer than its width. Due to its starch composition, cooked grains are more separate, light and fluffy compared to medium grain rice. STORAGE: Refrigerator or freezer storage is recommended for longer shelf life.
Value: 400.0
Unit: Ounce
",https://m.media-amazon.com/images/I/71uXB39IVkL.jpg,80.99
45735,"Item Name: VOSS Artesian water (Still) Bottle,16.91 Fl Oz (Pack of 24)
Value: 408.0
Unit: Fl Oz
",https://m.media-amazon.com/images/I/61cUXznrHmL.jpg,49.745000000000005
45960,"Item Name: Mariani – Philippine Mango – 4 oz Pouch – 3 Pack
Bullet Point 1: CONVENIENT PACKAGING – TouchLock Easy Seal keeps the dates fresh
Bullet Point 2: NUTRITION INFORMATION – Contains 35% vitamin A, 25% vitamin C, and 25% folate
Bullet Point 3: SNACKING MADE EASY – Perfect for on-the-go and stay-at-home snacking
Bullet Point 4: HEALTHY SNACK – Snack guilt-free and enjoy a happier healthier lifestyle with natural treats
Bullet Point 5: GREAT QUALITY – Picked at the height of sweetness giving a delicious flavor and natural sweetness
Value: 3.0
Unit: Pack
",https://m.media-amazon.com/images/I/31bxra4xDKL.jpg,13.95
49791,"Item Name: Arheon, Orzo Large (Rosmarino), 16 oz
Bullet Point 1: Support Local Market
Bullet Point 2: The Perfect Choice
Bullet Point 3: Authentic and Delicious
Bullet Point 4: Fantastic Flavor
Bullet Point 5: Enjoy!
Product Description: <p>100% Durum Wheat Semolina Pasta.</p>
Value: 1.0
Unit: Count
",https://m.media-amazon.com/images/I/512O6+OxqmL.jpg,4.82
50453,"Item Name: Food to Live Organic Cracked Rye Berries, 8 Pounds - Non-GMO. Crushed & Sifted Groats. Raw, Vegan, Kosher, Bulk. Broken Whole Grain, Great for Cereal & Porridge. Good Source of Fiber & Protein
Bullet Point 1: ✔️ ORGANIC & NON-GMO: Food to Live Crushed and Sifted Rye Groats are USDA Organic and Non-GMO. Moreover, they’re Kosher, Raw, and suitable for various diets including Vegan.
Bullet Point 2: ✔️ HIGHLY NUTRITIOUS: As a broken whole grain, Organic Cracked Rye Berries are an excellent source of fiber, protein, Iron, Potassium, B-group vitamins, and antioxidants namely Polyphenols. They’re also rich in Vitamin E, Selenium, Calcium, Phosphorous, and Magnesium.
Bullet Point 3: ✔️ VERSATILE USES: Use Organic Cracked Rye Berries in salads, stews, soups, pilaf, grain bowls, and baked goodies. Eat cooked rye as a sweet porridge or as a savory side dish.
Bullet Point 4: ✔️ EASY TO COOK: Cooking Organic Cracked Rye Berries is effortless and time-saving. Cook them on a stovetop for under 35 minutes in a 1:3 ratio to water.
Bullet Point 5: ✔️ PRODUCT OF THE USA: Crushed and Sifted Rye Groats by Food to Live are grown, processed, and packaged in the US.
Value: 128.0
Unit: Ounce
",https://m.media-amazon.com/images/I/8166wAGaQbS.jpg,24.99
53461,"Item Name: Juicy Mixes Crush- Powder Drink Mix - Sugar Free & Delicious (Strawberry, 72 Sticks)
Bullet Point 1: WANT TO TAKE YOUR FAVORITE CRUSH DRINK WITH YOU BUT LEAVE ALL OF THE SUGAR BEHIND?
Bullet Point 2: SUGAR & 10 OR FEWER CALORIES – These drink mixes are sugar free, offering a tasty way to stay hydrated while cutting the sugary drinks out of your family’s diet. Instead of sugary juice, drink flavored water. Instead of sugary soda, mix Crush into your SodaStream
Bullet Point 3: DRINK MORE WATER – Doctors recommend drinking 8 glasses of water per day. Staying hydrated helps with cardiovascular health, energy levels, brain function, weight loss, clear skin and so much more
Bullet Point 4: SATISFACTION GUARANTEE-- If you are not totally satisfied with your order, just message us directly and we will refund your order. Crush drink mixes were created by our family business to make staying hydrated fun.
Product Description: Drink mix.
Value: 7.61
Unit: Ounce
",https://m.media-amazon.com/images/I/81-5B0-nB1L.jpg,25.99
54586,"Item Name: Food to Live Long Grain White Rice, 3 Pounds Raw, Vegan, Kosher. Easy to Cook. Stays Separate and Fluffy. Rich in Iron and Low in Fat. Great as Side Dish. Perfect for Stuffing, Pilafs, and Salads
Bullet Point 1: ✔️ PREMIUM QUALITY & KOSHER: Food to Live Long Grain White Rice is 100% Raw, certified Kosher, and vegan-friendly. Besides, it’s trans-fat and cholesterol-free.
Bullet Point 2: ✔️ HIGHLY NUTRITIOUS: This rice variety is a great source of protein and carbs, therefore, it will keep you energized for a while. It also contains Folate, Calcium, Niacin, Magnesium, Selenium, Zinc, Phosphorus, and Vitamin B6.
Bullet Point 3: ✔️ VERSATILE USES: Long Grain White Rice is an amazing pantry staple that has an endless number of uses. Use it for pilaf, curries, rice bowls, stir-fries, or serve it as a side dish with stews, sauces, beans, meat, fish, or veggies.
Bullet Point 4: ✔️ QUICK AND EASY TO COOK: You can prepare this rice either in an open or a closed pot with minimal effort. Perfect for big families!
Bullet Point 5: ✔️ WHITE BASMATI AND WHITE JASMINE RICE SUBSTITUTE: Long Grain White Rice has a very similar taste and texture to White Basmati and White Jasmine varieties, thus, can be used as an alternative.
Value: 48.0
Unit: Ounce
",https://m.media-amazon.com/images/I/81Vj11pn-3L.jpg,15.0
59416,"Item Name: Frooties Mega Mix - 450 Pieces Assorted Fruit Flavor Chewy Candy - Over 3 lb. Bag of Bulk Treats - 50.06 oz
Bullet Point 1: A Rainbow of Frooties candy perfect for theme parties like high school pep rallys, parades, birthday parties, Weddings, candy buffets, baby showers, and more!
Bullet Point 2: Product Note: Exposure to heat or sunlight may lead to melting/damage of product. Hence customers are expected to be available during the product delivery
Bullet Point 3: Great value for a Giveaway to trick or treaters at Halloween
Bullet Point 4: Frooties are only 11 calories per piece, and are kosher, Gluten Free, and peanut free.
Bullet Point 5: This Frooties bag contains a mix of five of our most popular flavors, Blue Raspberry, Green Apple, Grape, Fruit Punch, Strawberry
Bullet Point 6: Make sure to try all 10 frooties flavors including: Fruit Punch, Grape, Strawberry, Green Apple, Blue Raspberry, Watermelon, Strawberry Lemonade, Lemon Lime, Cherry Limeade, and Mango!
Value: 50.1
Unit: Ounce
",https://m.media-amazon.com/images/I/81Xb8vmkijL.jpg,31.28
